id,school,X.1,X.2,X.3,A,M1,M2,Y
509,26,0.024890122897989864,-0.8638579850850099,0.4417371545531982,0,0,0,-0.8386333268065218
510,26,-1.065545680687636,-1.2597020103940215,0.20787534765378224,1,0,1,1.6861767573457351
511,26,0.1489836026783715,-1.4824271421847195,-0.0342438870986415,0,0,1,-0.6455465355695862
512,26,0.20731601589270757,-0.7239947269125216,0.1264593864863472,0,0,0,1.149235239045634
513,26,-0.5745991439030385,0.5771668192035048,-0.050170927703476045,0,0,0,1.0759744691666289
514,26,0.707585235713756,0.6773899958012842,0.4884150204428397,1,1,1,1.5288901922038065
515,26,-1.111847706517616,1.2740202416892665,-0.8172737857197351,0,0,1,-0.6146924064322155
516,26,-0.16909147581359157,-1.6695882877840216,0.9313228438406612,0,0,1,1.2632921879209762
517,26,-0.3968429252603032,-1.691879877629523,-1.4306570298520676,0,0,0,2.2543173738949953
518,26,-1.846926552343567,-1.3541243640994551,-0.9290735884872067,0,0,0,-0.24725900748651564
519,26,-0.25612370510591154,-1.9176022774647286,0.0828954165128717,0,0,0,-0.1726488720301574
520,26,0.41629224222975125,0.9133742586979304,-0.5339875643167953,0,0,1,-0.7024526131203379
521,27,0.9564938103520781,0.908779966762298,-0.21795893175913328,1,0,1,1.5126984375100758
522,27,1.6559366384215704,1.040546133268783,-0.9861430991011308,1,1,1,1.2682121648704952
523,27,1.8621916779284966,0.226843532703976,-0.20206040464475222,1,1,1,1.447444580005028
524,27,2.826533281733278,-0.5059457629490831,-1.590875217928287,0,1,1,0.5975797000184317
525,27,-0.813198000964411,-1.8766876710765223,1.1485689888014456,1,1,1,1.1314829777760327
526,27,-0.9257722858987981,0.45399122140792625,0.47851195987329176,1,1,1,3.4562010893610404
527,27,1.3919370041489758,0.04744954705683932,-0.6743666361100316,0,0,0,1.2042391788168323
528,27,1.2872662179572405,-1.2773596671839953,-0.35614474100539456,1,1,1,0.8091028952623174
529,27,0.6861631484183593,1.1137624469949254,0.514896430498606,0,1,1,1.0792574169610893
530,27,0.2084013042464793,-0.9074413629525367,-0.8168609048025566,1,1,1,1.0906225547157467
531,27,1.7041789778532768,-0.4992541673184942,-0.12100211696717261,1,1,1,0.7486742801135824
532,27,1.5473116934736295,-0.09892921849984279,-0.9520140129685783,0,1,0,-0.34998313161727257
533,27,1.8634476431528588,-0.5334439857957451,0.5411818418600104,0,1,1,-0.19769755736257622
534,27,0.12099594598478053,-2.0748328422533833,-0.13453513379787974,1,1,1,1.043242843924263
535,27,0.7067834898521224,-0.89469786604812,0.8138562056781086,1,1,1,1.569640363803671
536,27,-0.04954455603437902,-0.39994497296804693,0.9192484868995158,1,1,1,-0.23426183923482002
537,27,-1.0487755055602173,-0.6091848949334346,-1.116280403177413,0,0,1,-1.2734305709791758
538,27,1.3769195433486816,-1.2823972756460429,0.14446509313361777,1,1,1,0.8507190261133593
539,27,1.8205933254085123,-0.0957676163991216,0.7690395655784773,1,1,1,1.2884653231204506
540,27,0.5940392007856158,-0.7967822981108617,-0.799487899051389,1,1,1,1.0227641034380104
541,28,-1.3373403110830537,-0.40045359227105604,0.496018911950316,0,0,0,-0.811087224409514
542,28,-0.6881760912866282,-0.7696060371999389,0.7042334373209631,0,0,0,1.2676979832164705
543,28,-0.48212880487053517,1.0633135765450124,0.13410104522234279,0,0,0,0.7621114121834671
544,28,0.9681393966767361,-0.018792697571714784,-0.6495383227452117,0,0,0,1.2446146103800553
545,28,-0.899015401358223,0.22826590218014822,-1.6145812225493361,0,0,0,1.846901575973492
546,28,-0.1819142350315643,0.847264222775764,0.2558398270529837,0,1,1,0.6863934183234686
547,28,-1.0371311160802832,0.42584402423981915,-0.026946231543353072,0,0,0,1.4929885795506852
548,28,-1.501976505604178,-0.22670767160233932,-0.17285445134591182,0,0,0,0.18303322921995513
549,28,-0.6909649376061111,1.1091645829125039,0.9081900999383085,1,0,0,0.7168319486741349
550,28,-0.09710650511302904,0.24953716649632648,-0.9788158321791791,0,1,0,0.0061867324527761225
551,28,-1.006738773465739,-0.6132442529682629,-0.31299915549290125,0,0,0,-0.007821534672137143
552,28,1.3052143071800044,-2.918454622751373,0.014672348720040918,0,0,0,0.16472127107622997
553,28,-0.08732823149161623,0.5633143403213373,0.06719122716228029,0,0,0,1.2191142391233276
554,28,-0.13770129452091395,1.643051078367944,0.23828494585362986,0,0,0,0.8471240541807458
555,28,-0.6826210142193347,-0.26271680941127357,-0.03918519181856478,1,0,1,1.3287491726051075
556,28,-0.046445814551480336,0.17407074957289853,-0.2529451695953975,0,0,1,0.4409373381717522
557,28,-1.8973053661711243,-0.5657702777326734,-2.653682195498321,0,0,0,1.324016290366247
558,28,0.32277455120105714,-0.23027852828268403,0.6136537359068939,0,1,1,0.6435977089207102
559,28,-1.4342655444101515,0.2741469138109024,-0.5311111813645192,0,0,0,1.6900288111164863
560,28,-1.859477266396306,-0.22095758541186367,0.5092218844060857,0,0,0,1.6807750771223657
561,29,-0.6788096189586477,-0.7127552651411686,-0.7186272655726045,0,0,0,-0.8794699739396609
562,29,2.1731545845570834,-0.30375842855826474,-1.3079327055676675,0,0,1,0.22335722194683683
563,29,-0.22959176981010304,-1.5112859659461118,-0.26165882396815465,0,0,0,1.9365239069609061
564,29,1.418940737593925,0.6010159209614393,-1.5027356212887706,0,0,0,0.3378843421411576
565,29,0.1759927719810137,-0.7750968247703864,-0.14603489343025589,0,0,0,-1.0755565599685144
566,29,2.2327422355126307,-0.003331814240641065,-0.16592901941647747,0,1,0,0.7503505787487387
567,29,1.708059980638275,0.8774255287994213,-0.7081298958770355,1,0,1,1.1070462645456964
568,29,1.2966057052819489,-1.0025217406335318,-1.137849350672606,0,0,1,0.3899542380899818
569,29,-0.9646610195872929,-0.8545217500044927,-0.6209303725086817,0,0,0,1.6723809464295467
570,29,0.22270609519808315,0.732148422344768,-0.44282234528110365,0,0,1,1.0775763361476078
571,29,-0.28820872005443626,-0.2967926835655866,-0.009721389360318411,0,1,0,0.5033261272746882
572,29,0.7773219823581721,-0.6764132472411275,0.24710392672423487,0,1,0,0.6448096101843892
573,29,1.1237723270932685,-0.865306083708305,-0.5167387548389747,0,0,0,0.7957474187282091
574,29,0.6222424241233013,-0.2516785701398695,-0.977242336858364,0,0,0,0.8382244821693489
575,29,-0.1544982747503046,-1.5663519977099905,-0.3218491779218114,0,0,0,0.9525448010999904
576,29,0.3093585978208943,-1.3489231371254191,-0.828264613862738,0,0,0,-1.0929320593920062
577,29,0.5898511528628477,2.1575035092711925,-1.958468337970582,0,0,0,2.027746548486168
578,29,1.2231984185276896,0.14445973280371419,-1.1122805947096852,0,1,0,0.5530590600157127
579,29,1.1296644346070772,0.16984883222196864,-0.5947635505400338,0,1,0,0.9849547156017411
580,29,1.3724489328171512,0.40623527110988156,-1.8568421536680404,1,1,0,1.4641611418695448
581,30,1.1552080797220583,0.7735219325825546,0.3064987943760545,1,1,1,1.647215815667281
582,30,-0.897379949680252,-0.14686992088203676,1.7023410583407217,1,0,1,1.776362442800738
583,30,-0.9258756361336606,-0.2820584569142608,0.1794867239745887,1,0,1,1.0459963524699623
584,30,-1.361109526856582,-0.882481460711606,1.052164655875071,1,0,1,0.1344879983060071
585,30,-0.489122308275427,-1.062703341973417,2.283116398643535,1,1,1,2.4017855738511953
586,30,-2.058974517107152,0.5899157578480261,0.10460849421256202,1,0,0,2.7252710311754846
587,30,1.152626201205587,0.6742876435297892,0.24263949998599424,1,0,1,-0.2840477166498774
588,30,-2.729710053580984,-2.2887336608265656,-0.9700941023128319,0,0,1,0.1497459350751651
589,30,-1.9541739113234224,0.9563633290027173,0.25701195064975124,1,0,1,1.3043350207032314
590,30,-0.6902995267694639,-0.624569902085631,-1.7227571548795626,0,1,0,-0.6897825438187029
591,30,-2.2449373165333264,1.0680030934756894,0.7517455291944097,1,0,0,0.20899841246807105
592,30,-1.4657142402357088,0.14622754410428238,-0.27856369822179883,1,0,1,-0.12781954356744474
593,30,-1.721581994746031,-0.7276558232419138,0.0262557441417271,1,0,0,0.4415590282901755
594,30,-0.9401085388721635,-1.3592594278411592,1.1174532313600058,1,0,1,2.160802447726634
595,30,-0.26178681063585335,0.30345600486772123,-0.3394970208599766,1,1,1,0.4815145651640317
596,30,-0.8705743342923309,-0.9325301041227769,0.9156813497927716,1,0,1,0.8920071929996645
597,30,-1.5431818815992537,-0.5158331352831085,-0.48739292466021844,1,0,0,0.6078919980435802
598,30,-0.22588863619286415,0.08161572831973025,1.0243620275923593,1,0,1,0.7355927830052181
599,30,-0.7824891602318295,0.024863872044189883,0.9080772845084997,1,0,1,0.855702063302378
600,30,-0.7735580663595496,-0.945231506101825,-0.9991498830980187,0,0,0,0.6987044503768597
601,31,-2.290646005389543,-0.7669069661550002,1.4111237758708155,0,0,0,1.433279989225651
602,31,-0.1961501225364221,-0.25967493034480765,-0.19752952127593476,1,0,0,1.2018975497889874
603,31,1.1457132939306789,0.967780386166158,1.0313489323262663,1,1,1,1.6403205959945084
604,31,-0.24431044184090012,0.6743111354040301,-0.8060341732852498,0,0,0,0.15614751835418939
605,31,-0.25264508756328846,-1.1939399861441882,0.35737140867867645,0,1,0,1.6935655611513942
606,31,-1.3538290831895101,-0.8110894353480324,-0.5829735556333471,0,0,0,1.80873916999887
607,31,-1.9195677672832718,-0.8285721372142526,-0.7052514127638745,0,0,0,-0.48511762036091094
608,31,-0.4739468820735866,0.07144569357221404,-0.391633066867063,0,1,0,0.2792789846790495
609,31,0.31264919896461857,-0.38120529368434586,-1.2452380738987485,0,0,1,0.6726781237879345
610,31,-0.27377370090762804,-0.24848105898614797,-0.04722342986431663,0,1,0,-0.24142020598414893
611,31,-0.2046750254978204,0.40054557817019776,-0.38203547438981716,1,1,1,0.6170134292445258
612,31,-1.546124412281135,0.05507126989522521,-0.6352781264617438,0,0,1,-0.10397009251165423
613,31,1.5055552119119184,-0.09699843261493286,-0.8752290222347471,0,0,0,-0.7377832565712664
614,31,0.04813783651112756,-1.0605675153193566,-0.2833842837029009,0,1,0,0.7590703015070782
615,31,-0.334092698578984,0.338494029601222,-0.051291640272628225,0,0,0,0.49207610672624846
616,31,-0.29414375300826734,-1.117892506394429,-1.4426198667808299,0,0,1,-0.6441097275135415
617,31,-0.6524713721217136,1.2067497721151568,-0.7632115557435579,0,0,1,2.9261605504211694
618,31,-0.2602741572291559,1.6402350438576183,-0.451907186459915,0,0,0,1.3813699188053399
619,31,-1.8520435099808832,1.6305441248562973,0.9369439444938864,1,0,1,0.7182404957348066
620,31,-0.5309243712990405,0.11789039889569328,0.3003383073026905,0,1,1,-0.2421432985428731
621,32,0.1587486535685691,1.400271379584709,-0.24137314717778954,1,1,0,1.212862399053844
622,32,-0.7203199619053742,1.7780129687769253,-0.05314118556149778,1,1,1,1.8855865031923085
623,32,-0.7153345600166565,0.3783680474144872,-0.24226579473677462,0,1,1,0.6765712938533426
624,32,-1.2355479349191252,0.3828341977973587,-0.38965358126938543,0,1,1,1.8036735151875556
625,32,0.5151946058887598,-1.0679465472809992,0.7480605972740823,1,1,1,0.623829333769117
626,32,-0.09206219247681169,1.4617308027385025,-1.1704953304321846,1,1,1,2.077347631179177
627,32,1.0639957946602825,0.44089154110381235,-0.2949237694278665,1,1,1,0.29169010305019283
628,32,-2.187982083949447,0.6256939293553317,-1.0277396430067094,1,1,1,2.567438427269705
629,32,-0.11915571477640288,-0.35668886144913703,-0.7933409236723236,0,0,1,1.030415687965391
630,32,0.10937910561175151,-0.19373612268717155,0.1767042227051131,1,1,1,1.83266038859935
631,32,0.3303513006438031,1.0862664856732502,2.199094821704761,1,1,1,1.281696866607962
632,32,0.8881835097147717,-0.12054551826039706,-0.41584214106125506,1,1,1,0.6054351618665124
633,32,-0.40004306461017647,-1.3125435480958583,-0.06281707924547214,1,1,1,2.0144785307094097
634,32,-0.16745090147633485,1.1306509094006874,1.9964854732826713,1,1,1,0.42068965611447906
635,32,1.7962538391521705,1.7582359644489465,1.5398021031742597,1,1,1,1.238575650142279
636,32,0.6256126722315853,2.342708745333399,-1.1926600610459162,1,1,1,0.7001788612883534
637,32,0.061497420295714644,1.1258786135184837,-1.0724334335485735,0,0,1,-0.3443644779204442
638,32,-0.023044630103478903,0.7856202304825447,-1.0580238912716438,0,1,1,0.5145941079574762
639,32,-0.44915636904820433,0.46231640213424025,-0.7487192067225621,0,1,1,1.4035380170859215
640,32,-0.7840564116015432,0.7407704795070902,-0.7736375822697653,0,0,0,0.20802891926348244
641,33,-0.3985756345189333,0.7723497639166841,0.9892356344053612,0,0,0,-0.22940894768829
642,33,-0.12023611423786146,0.3933723405230321,0.0402078800689355,0,0,0,0.5329651515316471
643,33,-0.19916730808312516,-0.428976938767745,0.3620342838283711,0,0,0,1.0597539228333
644,33,0.11056853831701255,0.24085124625960858,-0.6028213178661792,0,1,0,1.0623891675706405
645,33,0.6093947418270256,1.3457921552658338,-1.0325612966676496,0,0,0,0.13177937777146986
646,33,1.3594715812467737,1.2962307790852847,0.4330098857681789,1,1,0,0.2140850116721511
647,33,0.35826818012054035,-0.5544606935305386,0.667650757609355,1,0,0,1.3159394057733085
648,33,-0.6337288329741517,0.1747908309294135,0.28354618762908923,0,0,0,-0.130058726145366
649,33,-0.47475451062709123,-0.2462162388829625,1.0611147528909357,0,0,0,0.9371444433384274
650,33,-0.6987882134512875,1.9331493428286683,-0.9973060416350867,0,0,0,1.3548339753839396
651,33,0.4948139086749982,-1.1369995005811169,-0.29299329925792794,0,0,0,0.540687097222996
652,33,0.2290924052507016,-0.89747007924395406,-0.8230107025236009,0,0,0,-0.4158423184205595
653,33,-1.3864098260734945,0.15214427223210344,1.8079033829274127,0,0,0,1.511048519789573
654,33,0.7921794824413517,-0.27697705161918096,0.1046613907242896,0,1,0,0.6706669521249411
655,33,-0.6230115904168503,1.0330905017932466,0.5874357517427278,1,1,0,1.5838114216544747
656,33,0.5814672663171248,0.8695679731465905,0.9436077985686436,1,0,0,1.313740271852014
657,33,0.8741676331594979,-0.23770906101921452,0.4953534294653468,0,0,0,1.2772017978031225
658,33,1.2249581596622017,-1.4346011808003138,1.4268673777129803,0,0,0,-0.09181825328073034
659,33,-0.15523830995303506,-0.04573849323700002,0.13818080492627477,1,0,0,1.2655623806480558
660,33,-0.16856494203343764,0.19053196925089746,-0.19309782235545048,0,0,1,-1.0200357607573851
661,34,0.5573630542794561,-1.8907820144162009,-2.0527794177221286,0,0,0,1.3889960246804942
662,34,-0.4055997880910466,-0.17105187328335225,-0.12378557175808297,0,0,0,1.442959396901434
663,34,0.4827453396984605,0.2907655980117413,1.1431577260128032,0,0,1,1.2105123250488632
664,34,-0.290711046199566,-0.5279628320550214,0.3548121518742833,1,0,0,0.8771559488192986
665,34,-0.009509879858298376,-0.7363946797876478,-1.0701680737543153,1,1,0,2.0382863238251154
666,34,-0.7266187108310085,-1.3177878768570683,-0.13772228205459738,1,1,0,2.7754098458879675
667,34,0.3693490890429857,-0.2578385186273927,1.0539097181871657,0,1,0,1.387649730976239
668,34,0.12879171212329654,-2.295147172059702,-0.047809210258876356,0,0,0,-0.3555869670206845
669,34,-1.7280223500877279,-0.5833322428948732,0.23353061393194152,0,1,0,-0.7839391703973327
670,34,-0.009852488275672658,-1.5877220711310591,0.4548725481070053,1,1,0,1.410744773277023
671,34,-0.8065655776500436,-0.9195159310809178,-0.5099471299647202,0,0,0,-1.1405900296416673
672,34,-0.3507082322376135,-0.7491204895763738,-0.6086935704785695,0,0,0,-0.3936549356859107
673,34,0.4171980207225194,-1.3861465569095883,1.4155219586975905,1,0,0,-0.07178859463279219
674,34,0.05735230487267273,-2.0716126725622233,0.11187959359850103,0,0,1,2.7143252558444138
675,34,0.06964442528473672,0.6065022865109174,-0.46731556270672026,1,1,0,1.6204641341930162
676,34,-0.013456755908523951,-0.37577469974934746,1.3025487719465416,1,0,0,0.5050180509391096
677,34,0.4772656783076113,-2.6240401330229384,-0.3930380821263978,1,0,0,-0.011335639925681984
678,34,0.25490294136842145,-1.2556633604768177,0.8972187739972581,0,0,0,-0.022152657899804362
679,34,0.8169313899032242,-1.5369817710270235,0.6342974306009421,0,1,0,0.07761739192020145
680,34,1.2082916340741603,-1.0604525941296161,-0.3322177239319216,0,1,0,0.6292951920403608
681,35,0.29152188382385935,1.4827729646257632,-0.1666131740054939,0,1,1,0.7873705796938141
682,35,-0.8018562705352462,-0.5584009434064474,1.618091174025154,1,1,1,-0.14600962865834066
683,35,1.210268917122937,0.8838991325775423,-0.23901447919946028,0,1,0,-0.4069327950463075
684,35,2.0446405407688055,2.471458228114951,1.458598585384256,1,1,1,1.7319431694960743
685,35,0.9650042631709667,-0.354748446631906,1.3557337608668214,1,1,1,1.8952041651747162
686,35,1.1086483830663147,1.6784251993329107,0.026004788969363868,1,1,1,0.21729146925661424
687,35,1.2480009374839447,-0.5265643927867334,0.6462353109353101,1,1,1,1.435447402742926
688,35,0.6979937342334768,-0.7622638791555516,1.3681737188830505,1,1,1,2.303475904495929
689,35,1.4137940520080368,-1.5127692711616305,1.0498419822487441,1,1,1,1.640618236222998
690,35,-0.5451799328781807,1.4096177967267378,0.6748959555751176,1,1,0,1.9405898437775169
691,35,-1.2853289555020324,-0.3372392694974085,0.4284147101692236,0,1,1,0.7052538298774862
692,35,0.4756360204381797,-0.282877250201597,0.01121486628245072,0,0,0,-0.3086926288245818
693,35,-0.1393321281731783,0.7698213177475609,1.904819395366316,1,1,1,0.5399271012177476
694,35,1.3544658976458421,-0.24325232884972098,0.6949000688162053,0,1,0,1.5918841521977543
695,35,0.8104727721438554,0.98557185807324,0.5281944771248803,1,1,1,2.1118276513257572
696,35,-0.5750809230009347,2.704476707962376,0.28958988894253923,0,1,0,0.36191357386906114
697,35,1.4918944094254263,0.7938428208859039,-0.7190279030957775,1,1,1,1.1668423634185934
698,35,2.0876338879270113,-1.6180993001598638,-0.3559331941394387,1,1,1,0.6254767968490916
699,35,1.20723523472246,-0.1447413263892529,-0.7233642689161478,1,1,0,0.9693417379199278
700,35,1.5439300636415072,0.7768421184476513,0.10321628844781328,0,1,0,1.968817595691395
701,36,-0.20773209076450833,-1.5240888766750742,0.5905577686866306,1,1,1,1.5831970326885472
702,36,-1.037284966110038,-0.88548603642077,1.0409316715306807,0,0,1,0.24477290434992882
703,36,-1.0798883272246473,-0.2667368794366296,2.017105473035607,0,0,1,1.7012311773532702
704,36,0.3943260168704412,1.570348734817967,0.6556989381264746,1,1,1,1.1131328813346721
705,36,-1.0106543489121778,-1.0448675455857657,-0.09615668602556324,0,0,0,2.1499440570881867
706,36,-0.6976773578799896,-0.1292162269844559,-1.064522277193809,0,0,0,-0.11816577996523292
707,36,-0.44947982352695126,0.33345098567684633,1.4649873141951957,1,1,1,1.7665013625275179
708,36,0.21181923407859765,1.2308776858766022,-1.6710370742744043,0,1,1,0.5799961800133826
709,36,0.5186568898679104,0.36622477518226165,0.727272540570445,1,1,1,0.3600590784307105
710,36,-0.7559447955969889,-0.4429370307971835,0.08767606248130899,0,1,0,-1.6399352386208972
711,36,-0.08269864440145512,-0.9865379457450183,-0.8481217980074265,1,1,1,0.6024267109474947
712,36,0.1985671848040173,0.8206322784259499,0.30082101923367077,0,0,1,0.8231413377438374
713,36,-0.00940075343192033,-1.245866711855858,-1.1177174626590627,0,1,0,0.7268142285828807
714,36,-0.2250880799359921,-1.2549808895964478,-1.6654837125559676,0,0,0,1.1568998942866464
715,36,0.07316469162792831,-0.25908005318404026,-1.074642027933025,1,0,1,1.4445561422501214
716,36,1.123293328319238,-1.4091914582579443,-0.5822873743855724,0,1,1,1.236884906001963
717,36,-1.111657198269909,2.329018302505702,-0.42420011054569995,0,1,0,1.7179104493162383
718,36,-0.2320079281988804,-0.6819858782253513,0.8039094758775376,1,0,1,1.731943593255876
719,36,1.0070531056040746,0.25900299761570805,-0.2914841274826106,1,1,1,-0.17688623398910897
720,36,-0.8167828370211041,0.29650194818139947,0.4300701818253292,0,0,1,0.48426115405625825
721,37,-0.8129958759506573,-0.9697322947715457,-0.20740383352433683,0,0,0,1.9078749886851338
722,37,0.5991581397660167,-1.4751972847097332,0.05875891086335494,0,0,0,2.350349342275641
723,37,-0.524555227005443,1.533780246370564,0.33266015973006857,0,0,1,-0.009299359831543508
724,37,-0.41166564801078454,-5.951419948488912e-4,-1.0841834465827127,0,0,0,0.022046169332076926
725,37,-0.787176250189255,-0.6973764725446827,1.1129431606144973,0,0,0,-0.08567922165992825
726,37,-0.9009340578643364,-0.44504116829293744,-1.6899930302936603,0,0,0,-0.7744542165685759
727,37,-0.5709394148567426,-0.9377093008636637,-0.3540291795090395,0,0,1,0.4174540772545303
728,37,-2.2467889277020157,-0.32638362176107033,0.07552083332975712,0,0,0,-1.383634444495374
729,37,1.4452588933535149,0.5508114089195048,-1.8989497680901914,1,0,0,-0.11146386476342951
730,37,-0.19979310851887863,-0.23317374681664543,-1.0997800677991618,0,0,0,0.10391095675397222
731,37,-0.4358577520617869,-0.7323264295426558,-0.9119304815390102,0,0,0,-0.006671321252356144
732,37,-1.2955229848652412,-1.0052350798908345,-0.6086361327395163,0,1,0,0.008507670740021456
733,37,0.8516806681456439,-0.9442629751287914,-0.3597029483682579,0,0,0,-0.05608036033159525
734,37,-0.6248096958371882,-0.9719499453143347,-3.1532692161072484,0,0,0,0.714840856372859
735,37,0.26831389102949443,-1.7657398709131074,-0.6325494956094456,0,0,0,0.9584346815346994
736,37,-0.9538956725892448,-1.2921415049766933,-0.19473375360791023,0,0,0,0.6096626073186993
737,37,0.9742121893185989,-0.7481144326999423,-1.2325292423982996,0,1,0,-0.20745975289718188
738,37,0.9520777155259945,-0.34236350259158776,-1.0200644760350863,0,0,0,1.3070835205289817
739,37,-0.4153750338169688,-1.7696456863640813,-0.37994188473856855,0,0,0,0.15674581370173657
740,37,-0.8031046006849587,-0.3357442530892266,-0.7536880594120844,0,0,0,0.2012597854114015
741,38,1.155811366710774,-1.1222180469464427,-0.3616071268525966,0,0,0,0.9140606151914987
742,38,0.26811150970355424,0.1666383504074327,1.4190199126044976,0,1,1,1.225961425513197
743,38,0.9897709313244807,-0.26786513611531115,-0.7242059483630336,1,0,1,-0.5846030903710715
744,38,-0.010827686989546947,-2.6495329087682737,-0.399256427098548,0,0,0,1.2600067858701138
745,38,1.7080149814273362,-2.3254564508465974,-0.3940447218454552,0,0,0,-1.4384743219893172
746,38,-0.3240570255102392,-1.323102052338383,0.2991781000325117,0,0,0,0.6582169708011755
747,38,2.1355414117863307,-0.17777282606556055,-1.7928518899509107,0,1,0,0.8934128058682596
748,38,0.8676389751604314,0.1382745929151744,-1.1620422653602234,0,0,1,0.5348069855982811
749,38,2.0889733750840453,-0.13987270622290726,0.1333407727924033,0,0,0,1.1951132740012944
750,38,-0.23031693714809054,-1.0859157462413183,-1.560330493592949,0,0,0,-0.44881447329683244
751,38,2.761383799357432,-0.4922015100400092,1.1627564936071384,0,1,1,-0.04601234438246071
752,38,0.6282117883381825,0.4544377172399263,-0.2652204214246453,0,1,1,0.37717275058040456
753,38,1.0799193292963665,0.6989802896221986,0.20413714155295862,0,0,0,1.1234017869582114
754,38,0.629655298510875,-2.2167676008333803,0.016490703575503377,0,0,1,0.9140441144631639
755,38,1.2195036277347902,-0.45549053974521664,-0.05223727231217572,0,1,1,0.717267829451582
756,38,-0.9836698689522617,-2.1016805757808177,-1.02377228112362,0,0,0,0.218398516614426
757,38,-0.6468146701350496,0.7770869477904963,0.9277739892129114,0,0,0,1.911633183506256
758,38,0.700548893043156,0.6849693991506538,0.7426014200759139,0,0,0,1.4954874961645912
759,38,1.6280722752999814,-1.5528962302464135,-0.3080860821140419,0,0,1,-0.3586153554423981
760,38,0.9650388868153844,-0.16787126386436024,0.5299266368034278,0,0,1,0.7224034373072792
761,39,-0.0057687364646711314,0.8300541668864838,-0.5528575579644921,0,1,0,0.07936214609242453
762,39,0.8300064309812103,-1.3929197988317128,0.024655603750963095,1,1,1,0.7200352223478491
763,39,-0.8731778946431674,-2.3508266091602525,0.1954139817483361,1,1,0,-0.27145362351409874
764,39,-0.548568604253698,0.8525342641274622,0.9371388821498299,1,1,1,0.4035846471294475
765,39,-0.41021887645937755,-0.8646177858302497,1.7410103292639443,0,1,1,1.4857181492335003
766,39,1.4245727019701788,-0.03920132458535064,0.4675842729599764,1,1,1,-0.5205819419259642
767,39,0.33127306146210533,-2.1018184206317203,-0.9968579238584006,0,1,1,2.039988787768195
768,39,0.4438084528672629,-1.8989049425511897,0.5103628186703177,1,1,0,0.8364461739372998
769,39,-0.4792659379698993,-1.021232623216949,-0.6084243612770301,0,1,1,0.2965770521243818
770,39,0.07447880179008301,0.26012065694075015,0.2843667697319743,1,1,1,-0.9631064252682482
771,39,-0.03274649141249468,0.4732709342575594,-0.32298671106344257,1,1,1,0.28459021821204855
772,39,1.585812739269839,0.11644576679505214,1.6207404168791884,1,1,1,-0.053691040082005315
773,39,0.46700754423948565,0.4594364292032391,-0.3859551209252038,1,1,1,0.27708620255059235
774,39,-0.8575020936446207,-1.1030917480954021,1.2628170379210746,1,1,1,0.8621095993674786
775,39,-0.22801433212551775,-1.1349266214653864,0.9594716659128975,1,1,1,2.656683324680989
776,39,-1.009594612225346,-0.7801459178535379,0.06482270442190524,0,0,1,1.2513785481936974
777,39,-0.289395816709538,-0.7234432412568775,0.6830245137292835,1,1,1,0.9386353836275068
778,39,-1.5928702780083248,-0.6423417233489541,0.45695469658399585,1,1,1,2.799326104160538
779,39,0.044645318584301485,-0.9691255128297064,0.0956117581338645,1,0,1,0.48109046752238277
780,39,1.7018059163362573,-1.348890225491509,0.004993026985325194,1,1,1,-0.036840115378619975
781,40,1.992602391002553,-1.149826299592711,-0.47830925632660803,1,1,0,-0.346123274860903
782,40,0.15232322968165257,0.23655255882255127,-0.514100732661374,1,1,0,0.42576239867374405
783,40,0.2603119294144225,-1.5588957979146267,0.9314423125647349,1,0,1,-0.18213935729832298
784,40,0.6488240953847847,0.04999395301564441,0.6825940618297077,0,1,0,0.3845767369794573
785,40,0.4207570965901031,1.0251452957210405,1.9960531150688599,0,1,1,-0.33948547696139253
786,40,-0.7398018135058486,0.04136254389671443,-0.48115657937670586,0,0,0,1.8906421512832492
787,40,2.160904415584236,0.12354564880141217,1.2558943620190184,1,1,1,1.3104007850291142
788,40,1.8295305297199966,0.1746740213765535,-0.39922976695179657,0,1,0,-0.3241089152751917
789,40,0.8720015289848969,-0.42971842007513195,1.7649781324098084,1,1,0,0.9851398657062649
790,40,-0.5988828555616821,0.8079918368760363,-0.7830830324219396,1,1,0,1.5471500648164769
791,40,0.7426278516008203,0.1837734440964919,0.3129186784139992,0,1,1,1.3018581535893061
792,40,-0.28886524376360945,0.07316649082856946,-0.39720504164940396,1,1,0,0.6776451603197926
793,40,1.8977411000002946,1.3319652845990386,-0.27829946114715365,0,1,0,1.5708748793496305
794,40,1.9882023186477225,-0.30903746426989176,1.05699104354784,1,1,1,1.4123938829150118
795,40,1.641498583937535,-0.2961537104026548,0.21837446615044048,1,1,0,2.171372464620151
796,40,1.5919703775272374,1.533204146621705,-0.32711373309338976,1,1,1,1.91342438401818
797,40,0.7568898417850596,0.014561886789195289,1.1084670462257478,1,1,1,0.23027706552834215
798,40,1.132393477652002,2.376761303634687,0.379108454224561,1,1,1,1.8922254396725908
799,40,-0.8885383051039022,1.383462764046111,0.8866229422419285,0,1,0,-0.03639939618183796
800,40,0.1671483666416096,-0.2207434252653921,-1.2215178108179965,0,0,0,-0.020706946992883668
801,41,0.17053111862575665,-1.1295441740269272,-0.9769011156188128,0,0,0,1.4828019872386529
802,41,-1.6538738860937632,-0.39533650012557203,-0.7061330522634767,0,0,0,0.5098686830621217
803,41,-0.7253814546565118,0.28783292608928984,-0.567640577471135,0,0,0,0.7575671378813755
